id,income,gender,PrepaidorOther,fraud indicator,Different State ,transactionamt,relationship status change,age,DeviceChange
b39d5607-fdf3-4500-a15f-224d8369b27f,$113466.83,Female,0,0,0,$29827.09,0,53,0
ab714eb1-c771-484a-94bf-2e258453da9b,$730268.93,Female,0,0,0,$111327.25,0,48,1
d91549ce-6d4f-48e3-9dab-3538704b2bf2,$790121.33,Female,0,0,0,$56508.09,0,43,1
b3228bf0-8e88-4057-837a-a6732f2358cf,$2725.73,Female,1,0,0,$112518.94,1,50,0
d951ac87-0363-4f1f-9f2e-083c9813f957,$404170.52,Female,0,0,0,$4053.73,0,47,0
4711f513-7e2e-4c8e-84e8-656a4c5b7464,$893453.15,Female,0,0,0,$21866.83,1,52,0
636b355b-5628-47e2-ba96-3f558bed74f1,$594771.01,Female,0,0,0,$123996.01,0,53,1
471cfee8-1309-4930-9df1-435073d023bf,$75973.80,Male,0,0,0,$37703.16,0,46,1
1d4f0b51-7d56-448d-91d3-912176cf0d59,$676931.83,Male,0,0,1,$11912.00,0,47,0
bf26b6d6-c558-4c14-9c69-b13527e7ce99,$579142.41,Agender,0,0,0,$1490.28,0,48,1
3e939791-a736-4d72-ba75-ae7a9654480f,$74296.98,Male,0,1,0,$44768.59,0,47,1
172ae74d-9bbb-4f85-b089-3b5cc84d4678,$537533.78,Male,0,1,0,$141940.74,0,50,0
fd960ad7-94a8-4854-8bfa-6399900f9875,$999659.91,Male,0,0,0,$53541.67,1,49,0
a5690700-e1c1-412e-8aaf-874f0e885901,$969603.63,Male,0,0,1,$21230.77,0,48,1
13953c42-e6bc-4cc6-ad6b-e43e99436d10,$975666.87,Male,0,0,1,$14883.72,0,46,0
041642e9-484c-49c2-b7d6-3ebff9c68748,$779357.05,Male,0,0,0,$16542.89,0,49,0
6b380e9e-79ac-4f47-9869-c891f6ae773b,$676083.72,Non-binary,0,0,0,$8209.68,0,53,0
53568b4f-8333-4e61-8ce7-18f877014c89,$321210.97,Female,0,0,1,$120779.63,0,51,1
650fe8d9-263d-4431-8615-de6efd52efc1,$978817.35,Male,0,0,0,$63639.27,0,48,0
d6738b1e-6219-4c00-a32d-a0ea3b3f566e,$26148.95,Female,0,0,1,$23008.18,0,51,0
6412a130-9082-4a02-92b6-f75ddab20c55,$433913.68,Female,0,0,0,$86930.01,1,49,0
9cc6daa4-3b9d-44d8-83c6-24cdf787b1c7,$137013.05,Male,0,0,0,$68957.19,0,53,0
ee784e41-d7e7-4986-8209-1def80ceb3cc,$687344.83,Male,0,0,0,$17070.95,0,50,1
0cc78d24-d84b-4d8e-bfac-6b5b0b357a21,$771556.82,Female,0,0,1,$39299.23,0,49,1
49dac514-4801-4128-a514-6e9a13a83c44,$679610.73,Female,0,0,1,$102717.60,0,52,1
e6fb5fcc-870c-45c9-89dd-f6d444d9b86a,$763759.15,Male,0,0,1,$48184.60,0,50,0
b21ba721-1478-4a3f-bb82-ee70060f457e,$461241.88,Non-binary,0,0,0,$45740.06,0,48,0
eac4d669-66fa-4baa-a539-be34cb2d96ce,$983631.46,Genderfluid,1,1,0,$69164.73,0,49,1
53ed2eee-03df-4f4c-af0e-c7d7c33076bb,$2940.80,Female,0,1,1,$100642.51,0,50,1
2e6d22d5-74eb-4059-963c-43821d089e64,$734933.20,Male,0,1,0,$18002.57,0,45,0
893b91bf-453d-47f3-a698-c7e1b61856c9,$412246.77,Male,0,0,1,$33916.70,0,52,0
2e4b054e-b541-4f2a-8dbd-a7f61a9654d3,$176975.98,Female,0,0,0,$100111.13,0,51,0
956e53bd-7ab7-44ec-a965-e12654716a74,$734043.63,Male,0,0,0,$31649.93,0,48,1
1f0d045b-0af2-437c-a265-18ba50d07e50,$655091.64,Male,0,0,1,$56342.05,1,51,0
f101d184-621d-4859-9ce1-95c09ecff632,$186644.35,Male,0,0,1,$133.31,0,50,1
bbc939bf-ab33-45d7-a651-cac0228543c2,$694023.18,Male,0,0,0,$65964.08,0,52,0
bf5100de-5fe6-4ff4-8bad-21e50d7e6ffd,$534362.66,Male,0,0,0,$123842.12,0,48,0
cf40e300-16bf-410a-b629-beed03d55199,$347568.52,Polygender,0,0,1,$51087.89,0,52,0
1eceafb6-a942-4002-964b-ee2f0ea6013d,$639728.78,Male,0,0,1,$63314.66,0,46,1
5e5ada1a-34b2-4f88-a452-d3fa602cd3bc,$937633.72,Female,0,0,0,$94211.26,0,50,1
2a1e9a8d-e86a-4ebf-9e9c-2e9668c75c93,$845153.33,Female,0,0,0,$123748.65,0,49,1
0c5968e3-e3bd-41fb-8f5b-4a3306504267,$465953.45,Male,0,0,0,$111236.35,0,48,0
1c1eb1a1-a598-43cc-b298-75dd26e26131,$769078.23,Female,0,0,0,$81321.21,0,52,1
73961543-fbf6-4f60-9c01-eed311e25170,$982679.12,Female,0,0,0,$118376.32,0,50,0
8a3e1282-1fe7-40c9-a88c-d3c12aa02d6a,$479083.56,Genderqueer,0,0,0,$100577.93,0,52,0
c1f65466-a52d-48da-b11f-844f36c20359,$443457.89,Female,0,0,1,$62530.57,1,49,0
e6f2f0d1-ed14-4dd7-95aa-d08ed8284af8,$696419.08,Female,0,0,1,$85386.47,0,50,1
9637bea0-072a-4d75-9c04-b79e0bf08316,$870509.75,Male,0,0,0,$77825.55,0,49,0
bfcce876-8779-440a-8336-a5d56dd20be7,$872978.07,Male,0,0,0,$4588.71,0,50,1
604170f7-065a-42ff-8791-56184c70e0c2,$57717.51,Male,0,1,1,$65017.90,0,51,1
8c43c464-6828-4d69-b724-ab87a0b3cbaf,$106558.90,Genderfluid,0,0,1,$129964.00,0,50,0
a66c1a75-2c46-459f-ad55-06fe02e30e6a,$411023.56,Female,0,0,0,$115385.33,0,50,1
683a4454-650f-4f59-82a7-f83628f0db79,$203427.95,Female,0,0,1,$39619.49,0,48,1
e501a126-39e5-428f-bb78-f8ee45d4626c,$334577.52,Male,1,0,1,$120980.48,0,49,0
f81d3916-7605-44de-a319-1b2b33b4d44a,$762362.45,Male,0,0,1,$98671.80,0,51,0
36fde471-434c-4eff-b191-1ff6d539840b,$191226.47,Female,0,0,0,$92539.49,0,49,0
c9b0cc8a-d9a3-46c9-9aa9-74fbd63023fa,$85610.76,Female,0,0,0,$25197.53,0,53,1
05ff29ac-15df-4b0b-8e3e-8d63cb0dc9d2,$387352.48,Male,0,0,0,$100266.89,0,49,0
ad422fc6-ecb7-44fc-9814-ebe3be1958fa,$954434.65,Male,0,0,0,$9814.87,0,49,0
8ffbcddd-2c9c-41b2-909b-ccc6c32ea349,$213453.70,Female,0,0,0,$119943.87,0,50,0
a5d5d615-7d8f-4e69-88d0-2e5154a9b2e7,$511086.02,Female,0,1,1,$610.52,0,47,0
0a4d2e97-edcc-47be-934d-3a7a1ba1497b,$31627.95,Female,0,0,0,$4630.96,1,48,1
ba632553-e8df-4989-ac90-b62d1f82cc56,$100932.66,Male,0,0,0,$114901.52,0,49,0
50f15b47-ebf0-46a8-a185-6adc95e9e1dd,$948227.91,Female,0,0,0,$83417.77,0,50,0
1a8d5178-493e-4391-a21a-b605ca9066a0,$388242.26,Male,0,0,1,$118671.46,0,53,0
a9eaf3c2-316e-4912-a0f3-8ae735c9f2ab,$782930.00,Female,0,0,0,$136161.93,0,52,0
92d72327-6b0d-4b13-97f0-3c610c7fd5a8,$603084.92,Male,0,0,0,$43128.06,1,50,0
6d96f4ef-40ba-4365-9999-a64e4c51743b,$806939.03,Female,0,1,1,$45633.49,0,47,0
fbeef4cf-6643-437a-baaa-d4afd5ca53a9,$786306.22,Male,0,0,0,$113657.79,0,48,1
2e20b546-c96e-42d0-a0c5-95720d036dde,$234860.02,Male,0,0,1,$142178.42,0,51,0
0e776ff7-4420-4cd7-9656-41b9a2ef73ab,$46146.87,Genderqueer,0,0,0,$104401.33,0,50,1
bd9dd169-5e5b-4270-af8e-6ee329287c26,$556966.59,Female,0,0,1,$136884.28,0,52,0
02a81948-c1a1-4014-aa25-e064d99a9f24,$640161.83,Male,0,1,0,$34848.35,0,48,0
dd9c96a4-645a-4ce2-85ec-2fd21afd2a32,$341484.39,Male,0,0,1,$40638.07,0,52,1
f79e9c6e-9217-4ca9-8e76-362f4aa70f32,$335270.44,Male,0,0,1,$51061.66,0,51,1
723e3b12-3328-4291-8873-38043099fffe,$609669.26,Male,0,0,1,$52923.28,0,51,0
be5fcf1b-01b4-45b8-9691-32344b45c047,$99515.72,Male,0,1,1,$75977.89,0,52,0
ef874bf4-dbe4-4d1b-93b0-dd0917dba90e,$943071.02,Male,0,0,0,$15669.62,0,49,1
818d0f7b-0192-4a39-8c0c-27aa5702a69c,$468624.93,Male,0,0,0,$114474.99,0,52,1
6798fb71-abd0-440e-a549-e14195556220,$522981.86,Female,0,1,1,$143053.16,0,47,1
3fbcec2c-adb8-49a4-b989-c639aca2dd9e,$532264.77,Genderfluid,0,1,1,$92857.85,1,51,1
22cc24c8-2a06-40f6-a246-6eb77cd0a56a,$740077.07,Male,0,0,0,$116838.25,1,50,1
336abda5-7033-4824-9d52-7550cc2b78ae,$801634.75,Male,0,1,0,$78902.62,0,49,1
bcd7e9ab-1ca5-4f5d-a323-5790b6708728,$19149.77,Female,0,0,0,$149259.24,0,50,0
e2d929f2-73f0-40d9-9a16-65de8e3532a4,$384637.96,Female,0,0,1,$14514.00,0,50,0
2e6c7b2c-62af-4f42-851c-33e436fc0e1a,$890932.35,Male,0,0,0,$107848.98,0,49,1
d0f83d6d-5608-4211-934b-830321850dc6,$651896.23,Female,0,0,1,$51008.40,0,51,1
c4bba75c-64fe-405f-96da-22feaee1ac2c,$13047.71,Male,0,0,0,$55101.86,0,46,0
86c727a4-587f-4380-8d67-d36f69412ebb,$161670.45,Polygender,0,1,0,$130636.35,0,44,0
b1cce427-008d-4c28-946c-cba6680952e8,$920254.00,Male,0,0,0,$98292.00,1,50,0
c31db7b1-ea5b-4438-a88e-f4659039c95a,$285263.37,Female,0,0,0,$121774.72,0,51,1
4124a532-e7b8-4aba-8459-0965b9336ed8,$333104.75,Male,0,0,0,$37646.44,0,50,0
b08e5c6d-a1e8-4d08-aeae-fe73600b2fe3,$47266.75,Female,0,0,0,$20337.99,0,50,1
8155bc4d-00ee-4af4-ac24-61059f96e014,$308389.77,Female,0,0,1,$67.92,0,49,1
fbbd2fab-95bb-4934-96a5-d02eadb40b95,$591231.78,Female,0,0,0,$31703.92,1,48,1
0d9aac3e-fb85-4050-96c4-4ecad2b6fcaa,$348687.33,Female,0,0,0,$29955.63,0,46,0
b98b9a92-b4ce-48fc-93d3-dc505accc67c,$530928.12,Female,0,0,0,$39601.03,0,54,1
45eca2a9-fe58-4f80-b951-bc3a53d2ae51,$565157.89,Male,0,0,0,$14277.99,0,50,0
f381c73e-1444-4745-b88a-0554fa030553,$252518.53,Male,0,0,1,$51661.60,0,48,1
48fe790c-f6f8-4f50-b98c-e0e237df4f9b,$479720.61,Male,0,0,1,$137838.65,0,52,1
f6662769-fed4-4150-b5ba-065d1cb2c1a2,$610493.52,Agender,0,0,0,$19309.98,1,49,1
91a53c93-d8e8-4ca5-9f8d-7ab094309ed3,$28952.90,Male,0,0,0,$23541.90,0,53,1
9d6cb666-1b70-4903-ba06-f0c3f53e3d15,$688834.84,Male,0,0,0,$71153.19,0,51,1
1d42e82b-2714-449d-948b-2dfa48a35e2b,$324863.49,Male,0,0,0,$134203.07,0,51,1
c356d19b-63ef-4c89-bd12-fd8342cf5680,$149644.17,Agender,0,0,1,$44058.92,0,51,0
19506c5d-d8f3-42cf-a95f-018128b31423,$316458.41,Female,0,0,0,$145405.16,0,51,1
fd4555c6-e575-462d-8811-a9c6dbaebc27,$230717.37,Male,0,0,1,$40067.43,0,52,0
37afd8cd-efef-4805-9b77-a35c0cebf06c,$415922.58,Male,0,0,0,$60329.40,0,43,1
fb5f61cf-74ef-4ff0-9cb1-e659b7b49e2a,$772406.07,Male,0,0,0,$78539.14,0,53,1
5a81318d-1f2a-4475-83a4-16bb26eafce5,$636883.62,Female,0,1,1,$107340.81,0,52,0
7bb4b9d9-e468-48bb-ae10-7359f814f35a,$234275.18,Male,1,0,1,$104482.10,1,49,0
62103941-6396-4625-8539-126604f76de1,$537480.56,Female,0,0,0,$149015.95,0,50,0
91e4606e-cf27-4e2c-90eb-dcecceeebc6e,$472502.51,Male,0,0,0,$47068.41,0,53,0
28233a4e-e6d3-4330-a09e-499cbae06945,$281615.54,Male,0,0,1,$94508.30,0,49,0
ffb68b07-82b6-4272-827f-51c976d2242b,$880882.49,Female,0,0,0,$119381.69,0,49,0
2bf1e480-ae3e-454e-804f-8ce713b12986,$660806.12,Female,0,1,0,$6656.58,0,53,0
2b73c4f6-6a72-4dcc-bd27-b5f4507b952f,$197598.00,Female,0,0,0,$144064.08,0,51,1
4755436c-3c90-47ac-b898-11e8437e1ff9,$606788.99,Agender,0,0,0,$29263.21,0,52,1
878dcc32-a264-47b1-9cb3-a7ba57849e66,$937040.26,Male,0,0,1,$1174.01,0,46,1
0315fcae-3781-4757-aa8b-d6fadb80ade2,$763910.88,Genderqueer,0,0,1,$51385.29,0,52,0
bbd601e4-e45b-4e51-af34-56630cbd20af,$583741.73,Bigender,0,0,0,$116525.42,0,54,1
b381b2a1-ea6e-4c6e-8ebf-75941bbfd785,$953253.00,Male,0,0,0,$121986.89,0,50,1
f60de95f-cef5-4ef6-9f27-f1e6f2835438,$317530.48,Female,1,0,0,$119223.01,1,52,0
dfb81370-ac54-4d7b-bdee-52487b2c4fc1,$971518.69,Female,0,1,1,$11059.31,0,52,1
93ce9d4a-0e84-46b9-ba05-2722cc3b2227,$418796.25,Non-binary,0,0,1,$91825.91,0,51,0
a3815e40-3525-4563-8c07-a934fe3d17bb,$518228.62,Male,0,0,1,$122210.40,0,47,0
469e2a26-6c43-4a0e-95bf-a164eaa123f6,$3792.41,Female,0,0,1,$140121.23,0,48,0
c925bb0e-8286-4c3c-b79d-edf5a57eda0a,$867301.66,Male,0,0,0,$127183.99,1,53,1
bd912054-7561-4350-84fb-ef99cd90073b,$262701.20,Male,0,0,0,$16079.27,0,49,1
a45cf797-b240-4ebe-8363-339ec4753784,$136404.09,Female,0,0,0,$83322.21,0,48,1
8d6e1058-32fa-4fbf-9736-d3804a44af58,$674950.03,Female,0,0,1,$135879.94,0,51,0
dca581cd-6b7a-4a6a-be71-b9b8f9852f29,$95900.79,Male,0,0,0,$99108.27,1,50,0
43ae8c19-f031-4e50-85b9-80e396f1f380,$695599.06,Female,0,0,1,$39560.12,0,51,1
0fe6d85a-51df-47cc-bdf4-8033d611f6ec,$403251.22,Female,0,0,0,$87522.90,0,52,1
fc46d867-2c70-4c94-8339-41caf03ff264,$526958.68,Male,0,0,1,$26328.03,0,52,0
22ac4d81-3e85-42c7-8b7f-1398bfbcd2b8,$864705.04,Female,0,0,0,$9860.08,0,48,1
1d0cdd53-8547-493b-9482-49f6a7015f1f,$259953.64,Female,0,1,0,$125991.74,0,52,0
0bb19936-2060-4330-a0c9-91f6f98e421f,$849324.86,Female,0,0,1,$80648.86,0,50,1
5a7894b2-cb21-4e9d-be7a-dd8a991536f9,$160495.58,Male,0,0,0,$27389.15,1,49,0
33c82d1d-7c2e-47c0-9b8a-0e2d349ca894,$5225.27,Male,1,1,0,$20850.37,0,47,0
3481735d-30e7-4b84-b4f0-c48ac37c5717,$865525.76,Male,1,0,0,$77129.13,0,51,0
4c3601fe-b31e-4187-af68-b767c05f80cd,$688428.33,Male,0,0,1,$12255.42,0,52,1
0d358372-d1db-44cd-8ed6-0f7706317a5d,$108632.77,Male,0,0,0,$32127.56,0,52,1
15cfabf9-c54d-43fd-be70-d7bac07ef71a,$557967.87,Female,0,1,0,$29825.89,0,51,0
f48ea95b-c65f-41b5-86d2-62ee365b40ef,$493416.64,Female,0,1,0,$69833.65,0,52,1
2621baa3-2e24-4f22-bd3a-06d9af497751,$540909.80,Genderfluid,0,0,1,$38762.75,0,52,1
5e10f18e-63fe-4f9e-bd0e-6dc53141f31b,$661284.56,Male,0,0,1,$41950.91,0,49,1
ec5fcbc8-6be7-4973-b8f2-a1b93301595d,$938401.14,Female,0,0,1,$124574.61,0,50,1
8ee52903-0294-4a8d-b208-32c923eae966,$788177.00,Male,0,1,0,$48538.68,0,49,1
b9337c3c-b7bd-4a7b-8151-eb56d52d7c52,$189680.08,Female,0,0,0,$53549.98,0,54,1
9d08ea46-12b5-4017-91c5-c6047baca489,$78614.23,Female,0,1,1,$45511.63,0,51,0
cd1833af-c1b5-45cf-a01b-6c6d675102c5,$590370.42,Male,0,0,0,$102393.79,0,52,0
433ce527-aae2-4994-bc8b-76396ce2a4b0,$215045.23,Female,0,0,1,$25939.35,0,50,1
7613d4e7-e489-409f-9642-79e42558e1f0,$324772.05,Male,0,0,0,$116135.21,0,51,1
7a726069-50a1-4c36-86e3-a4d1ad86d277,$935864.28,Agender,0,1,1,$49651.84,0,50,1
a67b060b-a3fa-4e9b-a8fc-f3e769a38a52,$958134.28,Male,0,0,1,$75302.54,0,49,0
2cc6e020-fee8-4d6c-917e-43f818832178,$579095.57,Female,0,0,1,$19949.99,0,51,0
eef72442-4b28-4bc7-976b-94f23fe25d55,$424275.32,Female,0,0,0,$37795.03,1,48,1
c3d8ff01-a159-44c8-846b-49a68dbd0133,$853774.80,Genderfluid,0,0,0,$140644.55,0,49,0
f9dc2e6c-ed63-42f8-9f4b-a926e22176d9,$540846.15,Female,0,0,1,$144746.90,0,50,0
4bf18328-8c5b-42a5-bec2-c5e6b049aac9,$696741.69,Male,0,0,0,$88638.37,0,46,0
bac07954-db7e-4e84-be6d-2f156d572252,$177807.69,Female,0,1,0,$30943.99,0,54,1
9c95c100-549b-4ac9-8dae-735ba30da962,$693353.89,Male,0,0,0,$67154.98,0,51,0
1070a2dd-090a-460d-8650-737e4688bef2,$442507.95,Female,0,0,0,$53429.10,0,51,0
eacf7c5e-79fa-4440-8468-5b621f4cb8aa,$394653.75,Male,0,0,0,$53304.89,0,47,0
47876207-9e6c-4a9e-a6da-6ae65159c6e3,$323409.95,Male,0,0,0,$111904.94,0,51,1
b06b959b-2981-4cf0-8ade-244dbc69ae76,$644815.21,Female,0,0,0,$100692.88,0,51,1
d2d8f078-73be-4a35-a4cd-fbc6e11938a3,$185105.25,Male,0,0,0,$78964.22,0,50,1
9add7a2f-8ef4-4929-afda-e60a0751b455,$406209.00,Female,0,0,0,$131554.26,0,51,1
2a1415bc-9fa7-40c1-a63c-dcc944527d13,$804919.10,Male,0,0,0,$78022.18,0,50,1
0f6b2fcf-04b3-4e89-8022-eb5654918bd7,$791062.15,Female,0,0,0,$56922.23,0,51,0
53ec7ab0-b34c-4907-84fa-6940211408ec,$437668.30,Female,0,0,1,$23792.35,0,50,1
a5e3343d-2aab-4ed0-aef0-0398fa337d13,$841699.07,Female,0,1,0,$88331.73,0,47,0
fe38ca9b-60e0-4dd8-ad22-a4cacadad0a2,$102015.06,Male,0,0,0,$132888.48,0,47,0
a0a2f7bd-9751-46b9-b4e2-8ec24d6ad710,$41940.77,Female,0,0,0,$122716.84,0,55,1
1c073280-bf55-47de-b246-80ccd76ccd3f,$499202.70,Female,0,0,0,$6212.95,0,49,1
1d08c69e-c77b-4c3b-b39d-aae81b0a2429,$542593.64,Male,0,0,0,$113626.35,0,54,0
2df777e8-2a19-4012-af94-c97a4bc4272e,$962098.80,Female,0,0,0,$2446.76,0,48,1
562d6c00-aff5-472f-972b-06a2f43ece75,$405947.31,Female,0,0,1,$19645.29,0,49,0
1c559fbd-0851-4288-8026-64d2e1471bc7,$503965.21,Male,0,0,1,$10598.44,0,51,1
8481fa2a-dbc6-4306-88c1-871237d3105f,$749609.03,Male,0,1,0,$141653.58,0,53,1
81ab24ae-08a9-4f08-bd1f-c9349a9a5a0e,$84935.78,Female,0,0,0,$129897.95,0,51,1
f8417e7b-1fae-4eb8-b623-8f01634838de,$742371.01,Male,0,0,0,$104475.08,0,50,1
cf6a71e1-e442-4b2e-9177-c2eb333d7f0e,$79885.34,Male,0,0,0,$136527.70,0,54,1
42e36668-df1d-4b28-b724-bbac9e176097,$420886.87,Non-binary,0,0,1,$17277.68,0,51,0
2fd900e4-8599-4b21-9fef-04171f20d999,$280298.64,Female,0,0,1,$47553.67,0,51,1
18f03954-e966-426c-aed2-a101899f2c27,$668317.62,Female,0,0,0,$147923.79,0,54,0
c5987d0d-45bc-4976-a624-d4ce13955a97,$510692.94,Polygender,0,0,0,$22575.03,0,50,0
d23e9d24-9757-4e76-b5a0-5a1660473a4c,$537967.76,Male,0,1,0,$82957.13,0,47,0
89ece8a5-5b20-43c3-a06a-2588980c891e,$569077.26,Male,0,0,0,$119199.38,0,51,1
ddf139bc-e4b9-42ea-b29a-114e9924b428,$231445.53,Genderfluid,0,1,0,$11128.95,0,49,0
9f773dac-0833-4c73-9986-b5ccdf10b716,$971680.98,Male,0,1,1,$4998.66,0,51,1
2e5767be-d4f4-4f6b-8586-ffba8823d684,$307542.57,Male,0,1,0,$97457.37,0,50,0
d8073ec0-7461-4c70-a560-e8ea6695370e,$912456.41,Male,0,0,0,$9395.84,0,50,0
05d50147-872e-4398-af5c-3e2d4d7d2381,$175138.41,Male,0,0,1,$29423.35,1,50,0
837a20e5-ab66-4887-a136-fe18b936ee56,$527367.19,Female,0,0,0,$38917.08,0,47,1
86d9b915-0bf5-4351-947c-4f1a07c4e56b,$563594.74,Male,0,0,1,$117385.38,0,48,0
ccf573ff-c47f-4188-86a1-563133554aee,$662958.95,Female,0,0,1,$11853.74,0,52,0
ebac59e1-ff4c-432a-966d-2ecf274838c3,$830717.79,Genderqueer,0,1,0,$47042.38,0,48,0
49efea27-849e-4791-a6fd-f6a936715494,$95413.10,Female,0,0,0,$43750.07,1,50,0
808c22a3-157d-4394-82b9-d16364df7224,$817979.19,Female,0,0,1,$106965.53,0,50,1
60ada882-8de5-453d-8244-8c94c50d0bb6,$449956.99,Female,0,1,1,$7396.73,0,53,0
21edce6c-7208-453d-b66d-28618150e3de,$82285.64,Male,0,0,0,$147426.93,0,51,1
a893bbe5-f57b-4f41-9e97-c7a4e30c9219,$710571.30,Female,0,0,0,$111839.81,0,47,0
4f103861-ec46-4540-bc2a-a1d07784307b,$400878.34,Male,0,0,1,$123475.52,0,52,0
fe432e3a-bae6-4000-9e67-6ea5ad15343d,$519473.37,Male,0,0,0,$50475.95,0,51,0
54e02dfd-fcec-42b8-bb80-d9882704a569,$460671.30,Female,0,0,1,$44037.19,0,49,0
73d74493-2db0-4221-9955-f532d32b50ed,$168492.61,Female,0,0,0,$146248.17,0,49,0
9b894588-918d-43ec-83be-b625c3ea4ca1,$936319.53,Female,0,0,0,$134020.82,0,49,1
7f038280-ed64-48b6-91b3-a4005d9d0338,$687061.83,Male,0,0,0,$52474.05,0,47,1
c4747881-d885-42e5-9260-85c760ba324b,$527261.87,Bigender,0,0,0,$67432.69,0,49,0
2837c19a-a872-44a5-9a4f-a29f3b77cb5f,$783120.74,Male,0,0,1,$67836.04,0,51,1
a08a32ed-1ee9-4216-aef2-b37eca843fac,$244998.08,Female,0,0,0,$8980.82,0,50,1
cf9ceb25-ecd6-4f9f-af1c-b4557030fccf,$368919.09,Male,0,0,0,$92222.42,0,51,0
fa8b0959-89a9-448e-ac98-76240ccf3666,$449513.78,Female,0,1,0,$2569.48,0,52,1
3a2ceedc-92ef-4d04-9937-2093ce0d29ff,$678359.96,Male,0,0,1,$5823.63,0,49,0
226c47cf-1837-4077-ac4d-42359d2fabca,$909877.54,Female,0,1,1,$86203.69,0,49,1
0305e2a2-4860-426f-a861-30dd98fe206c,$368462.85,Male,0,0,1,$105567.30,0,50,1
31335bd6-f35c-4419-a232-8114be684299,$134129.12,Female,0,0,1,$21018.45,0,46,0
670e342e-16c0-4f9f-ab74-7a4ccdecc155,$633409.29,Male,0,0,0,$55950.47,0,52,0
9fca166c-c8a5-4f03-95c9-f66698d4350b,$624765.36,Male,0,0,1,$111061.73,0,50,1
42f73aaa-a900-4318-b287-296cc2603a0e,$567140.40,Male,0,0,1,$40549.11,0,45,0
5bf048ba-a7d6-4ff9-b7fe-57147e5530b1,$324503.95,Genderqueer,0,0,0,$49293.27,0,48,1
c9cc5bb2-d428-4515-aaac-b7b8e3aa424a,$392812.47,Female,0,1,0,$55808.42,0,47,1
f39a9031-aa47-486d-a177-bff4a3c4b3e7,$434902.39,Male,0,0,0,$94203.61,0,48,1
9fb8acb1-338b-4a65-9a56-890f9ebcf120,$385775.05,Female,0,0,0,$90306.49,0,54,0
de1b1d30-2ade-4b70-b658-5f70b1dff606,$487134.83,Male,0,0,0,$53432.30,0,50,0
45989df8-9c4f-4895-9ef2-9223d9cb40c2,$764707.98,Female,0,0,1,$147828.64,0,47,1
98c76557-d962-4b88-9047-22dd60396789,$422913.88,Female,0,1,0,$96244.01,0,51,1
4157567c-4362-472f-a648-f7a798c67913,$525661.82,Male,0,0,0,$27329.81,0,49,0
635231e5-841a-458d-8208-44758fabb9d9,$507946.84,Male,0,0,1,$86540.16,0,49,0
310d4eae-f66c-48c0-9bfd-74cb20695ab6,$179025.29,Female,0,0,1,$49055.04,0,50,0
a0880c76-1746-4c27-a4bd-7bb602ec0087,$178391.74,Male,0,0,1,$122031.98,0,48,0
8dd45b0e-5e0f-4aa2-8b68-b1f080b02119,$556661.94,Male,0,1,1,$86366.13,0,48,1
a9b16064-43f2-41a1-81f1-0754ae6bc2a7,$863760.91,Female,0,0,0,$98467.36,0,50,1
3e458c3d-3a38-4b36-8b80-b0bcb0f4f0c0,$353076.25,Male,0,0,0,$89531.03,0,50,0
53683189-b557-4bcc-bd53-9ae47013798b,$208176.44,Male,0,0,0,$83432.84,0,52,1
69414508-628e-48b8-a233-3efe643133e2,$785370.57,Female,0,1,0,$104403.79,0,52,1
5e19cd48-9bd9-4a4d-aadb-f8249ce416ae,$397088.76,Male,0,1,1,$24063.23,0,48,1
894e7671-f024-4b67-8ae3-3d3a3e4caee7,$517140.84,Male,0,0,1,$86445.29,0,52,0
fa08edd5-e24d-449e-842b-695477620f76,$785204.58,Male,0,1,1,$1566.11,0,52,1
46669a9b-9f28-41fe-b8d2-6b4c0d0b3820,$119320.64,Male,0,0,0,$45175.54,0,47,0
cfc2286a-a5ed-4683-8ffc-cf895f030c05,$606849.36,Female,0,0,0,$49947.22,0,50,0
dfdb7c62-129c-4973-8ba3-b25d9ea86f75,$6420.32,Female,0,0,0,$30971.62,1,51,1
326dfdce-bccb-4500-87f1-91dc884be935,$437771.35,Male,0,1,0,$127397.39,0,52,0
1e3acf1e-937e-4ca9-b8ab-0d475586e527,$272717.20,Female,0,1,1,$25009.21,0,51,0
7cd1cdd3-4c0a-41fb-bcbd-0441e155a2f8,$16143.00,Female,0,0,1,$110841.48,0,52,1
4dbf86eb-46fa-400b-ab20-c0d7df4c454b,$231877.55,Female,0,0,1,$40242.28,0,49,1
976f75c0-15b8-4609-b5ee-ed92edf9148b,$226002.38,Male,0,0,0,$62317.06,0,49,0
4dcc31c8-4f4b-4f63-8bde-df4e45355cb9,$482013.10,Male,0,1,0,$87779.64,0,48,1
0881441f-ab75-48d3-a926-4a527645e181,$176035.91,Female,0,0,0,$85336.55,0,52,1
859fe4b4-0908-479c-bfaf-fbac5ed72b5a,$650507.34,Male,0,0,0,$56857.24,0,52,0
25b8b0dc-5bfb-4d11-8bc5-1f37f2708604,$224724.93,Male,0,0,0,$52996.81,0,47,0
2c544470-b1f9-4815-a6f1-9c2103287649,$462307.11,Male,0,0,0,$25255.32,0,53,0
53a9328a-5b5c-45b9-8fbb-156f5e74b964,$143583.69,Female,0,0,1,$116952.11,0,53,1
580fa5a9-6360-4b6d-aab7-d1d4d72164ce,$89355.96,Male,0,0,0,$41811.20,0,52,1
